58,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"PÂTISSERIES, GÂTEAUX, BISCUITS, VIENOISERIES",https://www.anstat.ci/indicateur-details/25c6eb851e5a3f28ae90f45062b22370a354711f49d0956778241cd1a2f90c8d58a9228cf187d76a151ad599099ad006e27b7a920db6af8f120df6a1006c0f4b7BeEz5JiPiRxmIAZEEMxuVy9ZJi8t3FA-75agiF5mzr0tGIUVM6bhB-h3w65aPi8
59,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),PRODUITS LAITIERS,https://www.anstat.ci/indicateur-details/4654a34a4509d20d934dfe12b1a3219d636a6fa2ef893d14cc49c8b2176088bf02290b9ea552a1427a8a8aa42e9d409f3fe9129d2c1e69e790ce491fa7234e44PSGrdKjoEDdqq9n77Z0YVidMG_TKvMvxHrrwPKQJbNfIv1-3kpTk8p9FeQ9Fo8vK
60,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"BEURRE, MARGARINE",https://www.anstat.ci/indicateur-details/f19ad8d236072b4901b0135a12e3d1794b4559ea1aac048adbeee9f889210e530c43f6794c302f8ff0079e70376d664f7f617c5fd61666e2021cf7558bdbce64dJkHbfYR3qqKAcFkH0-3_6JJkrGBDBed5T4X8InDFyESI9Q9gy5Df6nu_a_7r9Qs
61,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),HUILES,https://www.anstat.ci/indicateur-details/8c58640b4a1a15a9c1eccb6de12af953297adde519702c11cce3a66647fbdb9a49f4c2a7d8cd537d3f40a1aec79b9180301fe13c460efa0945ac56bfdd53949a0u8cbRMbRpFoCWuz8ok0cH8pAiVIBVSwkjxD0biAXsfgg_Efe9M6sknjhjeD0m5F
62,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AUTRES MATIÈRES GRASSES,https://www.anstat.ci/indicateur-details/5b474e87a5d4780c11bb918785dbc695d0089bf616194fc126dea73e66bf461df94c70e85a4384c811523eab93d7af632b6c07f908ed5935a24c5648b0c3f3e3g-CazQx8SYWYJMWr5shXuQhSjRD1Zg7_UwJFO6yNqW9qzM0HCWi3Kxfb3ISVcez0
63,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AGRUMES,https://www.anstat.ci/indicateur-details/17cbf7154ddc287050b636d395685a1c2b520b397aa990aa9a9a4497e921e426f48136cf745fa7dae17bfa260a33d9142dd98c3035e3f38094f8e1af330b684bkzRSxP2Ylm_zMByhkn1iC4bxl8-l9ldW3R9IXqBdhH-ooZxFCgP9BLSIjh4BIQ7_
64,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SUCRE,https://www.anstat.ci/indicateur-details/f2ebf6b000f17d23973954c1bef2bb60435feb489e55f5855731f189b8201c93f59103db5289899d830d567d4a9059aa63a1b2a4febfa686e5e0d8514a128965HAiaN8R43kQWzHOCL-nofTN2kawChAmA_mMI-F3gjBkSd7K8yCxi3TCf6wbOJC5M
65,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"CONFITURE, MIEL, CHOCOLAT ET CONFISERIE",https://www.anstat.ci/indicateur-details/913e07e6f66cb22bb5a9e341d12df00c2e9126e4d27e11d97df318a0a6b3fc5605c35851adc4e97f6a8564e6168d987d481b4108f232691dd16f31fe732fdb33grfxZsqWk8DSgaY91uh5kQn6aHaZ3yFk563L3Utav7U5pjqKU2OPOYfI7YyRyPmO
66,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),LAITS INFANTILES ET FARINES LACTEES POUR BEBE,https://www.anstat.ci/indicateur-details/413a4cf66a013c4c504f9170401527606649037456e26bd1f76733ede0bdbd4ff2f38903ea4ac8c300cbdb85e85a9f047c76e7f7a64869de89258d61efde256bPvd3-bpc_T2_Eful-vvXvbtVscjktZbBj3unIQGQb_h7USlOS6VmeEarAWZMUDMN
67,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"SEL, ÉPICES, SAUCES ET PRODUITS ALIMENTAIRES N.D.A",https://www.anstat.ci/indicateur-details/c7e7b4786195d4d3e17c6ee2ada21aa9b9dcb4a7e34db4f3065c82a79cb9a483e435a80d06e3b06bfd7fd3a391f9cb07c51767ec0bb0a03afd9cd8138f1ecea1QVwNQLhsBkWGavsF6f9X2Vh8qeGdR__f6KDYkyykKhCbypbQ11vMMthCMzTlr8Xy
68,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),BOISSONS NON ALCOOLISÉES ARTISANALES,https://www.anstat.ci/indicateur-details/481ddbcee5abcf9052d04a8dfb3619502c914334e3c4ad7db784316013925b896e3066a81a21bafff82663cbabcba09a1bc2c319116464f37d9dcc0865f17a9ft7Lk3wk9Yx2n3Y9PSP7gjz85ZFwXcWu6QQsFefr_OFr6lBClv2Ih78UOU2blEQpI
69,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),BOISSONS NON ALCOOLISÉES INDUSTRIELLES,https://www.anstat.ci/indicateur-details/8fbec9a1dff7b9d8fa1bee880f0948a31c373feeb3b7cc0db8cdc0819722045f8934dbab2cd25cc65036de1de35afa1ff7b0eeadb3e63158b194e3580248e6aey5hXHmtKGxmZ-SUmWdqEQZKOXhSosZfkXG-kcKwwX8ThUdk0n4MRWwDtz7Xa5uoY
70,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ALCOOL DE BOUCHE,https://www.anstat.ci/indicateur-details/6f6b9f674d5b5cab10fa34a8ec42155d2f8df524d425a1c37dbe16517405e8a84418d0ef20db2e63904d35942197fe2b352b9eee0e919322bb147b972e6f40a3CFLZc45pes33W8mTOY7Owp5vG-n2fmoez5COs2ggVEX0zJzAhtMO7-UEi4UnKH4D
71,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),VIN ET BOISSONS FERMENTEES,https://www.anstat.ci/indicateur-details/21e5b92fcbbbf67e385c69646438a60b356eb36cd1fdec498e205e246f721cf14805213f465bbd0403d76ab426a0faf5cfe2f8362def54dd83f78e5382daef7757kFByvXko0VgnZFQ9HqjmRSlsChxBxL9azNKI65HfQfD0-tYcdgyL2cHEjS2hTf
72,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),BIÈRE,https://www.anstat.ci/indicateur-details/2d3a508d0554af96e690ce7d2c9a1058e6fc86dd82eb5c3b97bae35f530b6f0b031b3697e70e12d163f3ac6add825b4856ac53a79fea4b25a8a93179f533fd71vP02ucu9okQPewVRCdeRbGgfaIKS4nO3ChUfZfyB62-4BQYT2p2aSh1lrayN5C7I
73,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),TABAC ET STUPÉFIANTS,https://www.anstat.ci/indicateur-details/b12e7b91045d9bd7e7166936a549cd2f15cf189c0bdabf9fa478e811960c58c6992629c825732032dd505595651d9b3d0e31bce8e7ce50d4ce2fccdf9d00b156CRkoYkcpkTeW2YbFOA4Yr4M09PO2mEOfBSPwp6wx0ZECQEw6GOnYR7rRx6RNMlsh
74,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),TISSUS D'HABILLEMENT,https://www.anstat.ci/indicateur-details/c7e6cd595a763370556f87ebd613eff8606a5910189a7cbfc97e37eda55a868151295438da06a5cf5cf1a7896442c2b9e0bbb1065a0e456f3fc7e9d2c3826ac88bjxohRS70PBUF8B_uu69gH7U_wUlvzlXnnng4hgELLWR36klGWRe5ytyPhxmj4Q
75,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),VÊTEMENTS DE DESSUS HOMMES,https://www.anstat.ci/indicateur-details/a4e7231c5e1260330f9d2997e803e61277950971306f0db5cc237b895b52b3e4aacdd213a20cbe96606d2835481dace28ca97c86806196eb26e5c0c18d82ac542ReaJDi81YgVKLV1zNU3RK1G64cyk_0dfEky2cHw-nMW28qYgzO_FDifq4Jfg2yM
76,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SOUS-VÊTEMENTS HOMMES,https://www.anstat.ci/indicateur-details/d3757db9ae4488fee536a3d537ad164ba633d36720fa3471c818567cfd41f84488144f4de05f1c07823f1b44d08aaf71e00ad2c196caf00545323319b364cb7dKvKjrXFD2jlvFGJyMQz_14Q7F5mHtPuMxvoweAlYWxyCGdbxTV7npm574Sp6RM1z
77,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),VÊTEMENTS DE DESSUS FEMMES,https://www.anstat.ci/indicateur-details/e59cc7547f6a2998d20093600148c286767ad81e2d963ad8892d2fb2894e6d79a219a9d10fde660d43c3d6fc8ccbe473e3ee566d02aa4f502073845cf0af462cD3vKMJFOBV5e9JfzvNe0hRn6nCpVjAFLW1XPJLVckhr2j9OnaBmXtG9yb96jaEPP
78,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SOUS-VÊTEMENTS FEMMES,https://www.anstat.ci/indicateur-details/90073ffa68aeb23855977f7c57f9002714123576d3301c3f49083b66943f000327bb8d0869115166bd2d6cfc6208bf54ac1b6c86f26f3b1da2c5575b7811898d1G0vaNFCcHcuj2z9OWbeOE7u3JQ6FcuuZIDfwyyn79k089cPLfsuSiin_DpCdJHY
79,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),VÊTEMENTS ENFANTS (3 À 13 ANS) ET NOURRISSONS (0 À 2 ANS),https://www.anstat.ci/indicateur-details/8c8a69307bcb490fc5bf56ec9f66dee22a41cde1819b29afcd1a8407cfd1c8fad2c1d5706f78baf4d4e5ddcbb7f9bda6709a57cce1b59e52212417e70326dede80akodbNo3oDJWSZGwV11zxShyT2rJCsYAr56dIU3lLQ3ro-pn2kO7gKp2ir1Woi
80,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),TENUES SCOLAIRES,https://www.anstat.ci/indicateur-details/dd3254668065425bb4203e5954ad41335be4d216c05d77b1865a530c56bb7646ff496e19b2eb60e64e023c96681de6db5d5de050f3290875ef8b9a16d999c809b9spEn05Q6dJDauraTDcfeLX7FC4A8gWzWQDHp1x0TvmAKD7GqRi4wtPCBIiKTmw
81,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AUTRES ARTICLES VESTIMENTAIRES ET ACCESSOIRES D'HABILLEMENT,https://www.anstat.ci/indicateur-details/6687cbd805dc8c9956101a161b3d5f1d504f1a45a26842c41cd8abf5b17c2b44c94cbf1709e99f3d15c6da992d39fab60830852a9772a3bff64ef86bdbd39c4baFBhgNBT-U2dUMyFmzFvCteoUi7Yncj6Hx6Rw65UP-FQ6tXVY3_MJxEHs1eAX5Jj
82,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),CONFECTION ET RÉPARATIONS VÊTEMENTS HOMMES,https://www.anstat.ci/indicateur-details/3de6017733b7c588c8e80930886d89df60369071d14ab41c46ff58354ac7175652e1785024cf2a2c2bc20bee00a79afb8ada6a93580b5b8db307ea8c52e67d4dyex2cLsep8Vt-iiOpdQcoTrWp9oKrYiD-oV-FfFKGQzD3zXfCOBzo8n_O6Hf5yji
83,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),CONFECTION ET RÉPARATIONS VÊTEMENTS FEMMES,https://www.anstat.ci/indicateur-details/ab0e3861d966e7ef7d1b043e901236a1789d7735d1a0a863fba2d968b52763589d9f1a72f769ce9170dc0b0bc9c6b028f11898a2dba4a61e99f63a5ddd94bbb2TRwZ45Wi0VkeRzmLfcskO-R97gOFSZtb79Ktwjrzl8Ok6z7usoXzeK9NFB9SbcQe
84,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),CONFECTION ET RÉPARATIONS VÊTEMENTS ENFANTS,https://www.anstat.ci/indicateur-details/38d6c8029518601fccd89077381ad2e99f5cc74e6044d309dd2ed47a78b115faa12b86b27bb362a805f8f9fca7e88fabacbc5ea4ebe2717cf3ef96b9c2e2e4ec_Xmr0GjvmL9fIahSHA8olpcEnULPhcAHHFtzFe6zH-ugG_zzJ10X7qobvdLR4CSg
85,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),NETTOYAGE ET BLANCHISSAGE DES VETEMENTS,https://www.anstat.ci/indicateur-details/258eae3fb0ab220db4e97d90fe26f0cdb538d8c111c2975d624f56e824ffc86c7d4df3a7fcb7d041c19cf2dc81c2c6740b0262c6f2ea4d69e074712e2bc01657XIVBJlRehGc8-ICuTmcmgH3fGvxNjxHXtdd3WpK0tbcqfm4UbudjoYi1IpfrOWw8
86,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),RÉPARATION ET LOCATION D'ARTICLES CHAUSSANTS,https://www.anstat.ci/indicateur-details/8f944922712f5ecb611ea89ed299408c03e6e4dc1b5b17dbad5dd5fdffcfdec8d92d7a1de3954e1da5020af33424f46272fb735ca0376febce6dd31380654816tdfFtQsn7p_XC3K2EPntyR-gbV0f-XQQd-jA6i-NHoG8RaiehALvV0ZrHkyCaXrH
87,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),LOYERS EFFECTIFS DES LOCATAIRES ET SOUS-LOCATAIRES,https://www.anstat.ci/indicateur-details/23fdfc7d4d53844a2b86998f49e814f6ebbf9412185a0e918ad6a4ddb4f2d2f09f61cfef31ae66f9c96127e2dc86bfbabd87d9fc2b152be49039f907c4ca764aYas6-D_yCM9tFTSEb1pxvlDd2BLRRlEP4Yt7h4O9rmkWCAO00S0EIxJB--RPPeYO
88,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),PRODUITS POUR L'ENTRETIEN ET RÉPARATION COURANTE,https://www.anstat.ci/indicateur-details/67e0baae905033fa950d5831f5955d91c85c7444ba608f45f0b183c57103f5c7df3243c1ecda3848231e639ee6c5a005f80027971e8544ff115e73d556d4b47exulLp2AxDqgyEJJ5Mc3qxBgSGfLT3yJAXxrhscp7_aagcglNcEmS9TH7UpTb1O8W
89,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES D'ENTRETIEN ET DE RÉPARATIONS COURANTES,https://www.anstat.ci/indicateur-details/0a89a6ebadab228b0dab8b2c86bc402f8509a0476d268ad78effea8eb570230d9d791bee8435b5f530a718e641d571b3064bed3def269c13041f580679e479b2x2l6STKZx361RotvDvVngoVXOU56v3y3B1Mp9EJxzkmIKwDxD2gLg_6AwyOv3slT
90,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),COMBUSTIBLES LIQUIDES,https://www.anstat.ci/indicateur-details/d3f1c0305984983e6a1b44e303ba11a830bb978274c30b158659a6642bb719ce7a386baf49e523870c64c649e8d5d4d152eef5627eaa1685d2d6b0c12aaf1db56_1ZQhG2Mvd_sc4SXIqvzD3M1I5sFFxePgI54eGDvSFKp90nu2Ccpf4Vtle_SuBg
91,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),COMBUSTIBLES SOLIDES ET AUTRES,https://www.anstat.ci/indicateur-details/76a717ea5c3d75a242978d6f37f3ee5449318e2ff69092e06f46b46f21ab1ad11a70ad76482e20bd139785335e034738abb61c238bafb889e0d16a3a7ed143dcCkVX3hHyYtN-9GpdCQkjn1OOavGGFHTV84_meTXLuIiCWZZonP09dqRorLrixZR0
92,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"OUTILLAGE, MATERIEL ET ACCESSOIRES DIVERS",https://www.anstat.ci/indicateur-details/cfe33bdbaac40be7584ba7c534d37ddb646857df75228b91a2e13d46deed1093b90ac4597313741f9d5016e9cd9ca1ae6aa80fcec9606e6189a6e854a3a099e2fftsnkXOv2XA1M2zL6PP7-5-9SdpDK-g8RfJmRc9SxblfAsFXanbN8X7V3Ji48Yv
93,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES DOMESTIQUES,https://www.anstat.ci/indicateur-details/1b7e0191e4796589003e5ff6908bea910db9fa91e0bd58d472398bdfac5299ac671caaaf99e88056363bafa8b593ca854fa630e76137f6cd6cc03f28cc77c015DLe4mq4hjtwcV_YC7IJwwpJHyi5w5dcfOQ2W_VFj8bDBZSeqQt2mmINrqrOqkCsh
94,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES POUR L'HABITATION SAUF SERVICES DOMESTIQUES,https://www.anstat.ci/indicateur-details/cafcef47df54942752cc9e58107ce5932f5897ef93ff2ec8cc2ffd49b644552068d7fd52e43cef12aa517560df3677feb0fff090924f8207ce32b46e29dce1f1axP9x-cWB0i1b_c_5YFSXIfnY_y9XjhgG8NCRnIUvl_qKqGl3OHpi103cR_eulvN
95,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),MÉDICAMENTS MODERNES,https://www.anstat.ci/indicateur-details/e655b9618c6ecc7af405bf913c4d0ea9485653f4385a5c59a75c5bf43213bba097cbbc79cc6e7f114b3cf8e5becc2ee379e4957fa0702ce7b21f9d9339a5bff3qoKiDRAmhZWbkcLurBwRwjd-LkB_XNdaBBarWASKowMmZQjW9uOkWaIob_x4Vo9O
96,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),MÉDICAMENTS TRADITIONNELS,https://www.anstat.ci/indicateur-details/2b20ef0c85a8c65b459019fa11eaa150d1d1a720c2508cd0cb4b19df9afb79deee4c02e6fedd0481664bb09d529a8bc9e86bb6dff6a3471a2dffc92eeb119de0eB8ymfq-uu1bdTtL55Ssa29Vio2_nLvEPkM2vMN2_99mqSFDPsBNY7vd6qORwyJ5
97,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),PRODUITS MEDICAUX DIVERS,https://www.anstat.ci/indicateur-details/697a921e4dcb008814a87510cbd1c506c172981bdbf35065ff2d0474c3ed5b7954410865f6fd1a9359a07c547179533159c7e7e177ca2e94f05149e1d8e84d36ZOWD4XRXkan8snuzw3pcfVgEjOfdrbzcyl9rF2221Lo2hj95A506yQCxXlpASqxW
98,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),APPAREILS ET MATÉRIEL THÉRAPEUTIQUES,https://www.anstat.ci/indicateur-details/15c2f186c06a97464711362f30585ea957eee4c0ddb3aa2a60bfbd109b6f07584f6e064c0076c6b9103714c65962d86babc8d174c958d87b836f5659514cfe3aa8mfzbtXLIT0pYi02oqmFI_9A6ev7zcKKr3IIkJhC-WsDlS0n1VhR571iUFO-f80
99,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES MÉDICAUX ET DENTAIRES,https://www.anstat.ci/indicateur-details/fa20a1e4a872e5bf1e92d5fef77e8b2e58fec8cbe19271110f556e98d368f10501e9280ef59046aa2a5ae2852775e06141ad81eb541b54971bd89deca400227fu1832wvJldEawpsPLaLhmnKy4uL5IIuWyAq39hU-6jC6hdLuDwWXTq3WsTVRlnXb
100,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES DE LABORATOIRES ET DE RADIOLOGIE,https://www.anstat.ci/indicateur-details/5ddfdd5d940d308be33837b0fd9e156b27b2342f054dd0fb09c99fed50341879122fc32fc3a1b3af4b0793cab14c3f24304fe94f6c93d55bd85d23defe2fdf87vOpWuvy0IhwtpSdiM6aGjh2dsJat_jgNRdmpMFeGZKRSoNqdAEwww353hX2Po6UQ
101,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES DES AUXILIAIRES MÉDICAUX,https://www.anstat.ci/indicateur-details/7534cce3abc97d8a9409b35704b72c16093c250e797d499519da95201629f5260805876cc1d6d577f0b3437b458bc123fb42840bdf48eb24c20275a6cfe9d3c0hIyyuL2_EcQHS3gwcATqG0_nz-4hif57OyjFevy1n_rsAym4K_34sE5N7bK4XzAD
102,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES HOSPITALIERS,https://www.anstat.ci/indicateur-details/5cf3c75fe040d55c7f8ef03544bfb8d99cb1aed5f68150bc5fd5783b05fd69e0c7cf271b9e7bc76225a7ea102d6f16d04b7cb0757370599f9dc9be16de7931e3RwUxUTfvs2HSEG1XxdWSrbwlUfJIhTOJ_gRTr9mfVuDIU56uRI6KnTknDwlGykZB
103,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"CYCLE, MOTOCYCLE ET VÉHICULE À TRACTION ANIMALE",https://www.anstat.ci/indicateur-details/22ed657fcd61024b9b2745a726c4dcf26078e56d94263abce69abaffe5afaee990921f9b4ae2787beb73af83fe3280ed9ba499e619b25e0b9c486960df154996IBvlfkb3w-jfWKwOCrQNpKGNoxxYhXNVn1fZij2g1mhkvnjfYt9Ba6kzGZeEsMY1
104,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),PIÈCES DÉTACHÉES ET ACCESSOIRES,https://www.anstat.ci/indicateur-details/3b215ce9b2e3ad38e0099df96be342cc28925fdf9190af0649ff7cd6ed1afdd61fbe681b29ed9558b83e67b5c6fce9914e144d9136c7cbc7e8ef1203b086eb59EY_fQFB9nWy72xytPXmF2Q1_AlbzIQn6lkCx8K0JYboKTexCs0ILsUamy-67p2iP
105,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),CARBURANTS ET LUBRIFIANTS,https://www.anstat.ci/indicateur-details/a5d130ea917f16b01e47c0a82bb7e8501f193a1e2ea86b77982e392bfa8da66ba7d904997cf1225073bdd4548a69ee6b21c9b25016ecdafd8a2eb8000ff18649GITCGG0_Ego9cF5kYcviF1BVXJLaJpbBHWtopyq5SNaZmJIv3JD75fX2Eefup5sj
106,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),ENTRETIEN ET RÉPARATIONS DE VÉHICULES PARTICULIERS,https://www.anstat.ci/indicateur-details/554aadee57fdd271f259c5ec74589282b5e6e21c1e5cccf0d86f93f6e0fe68119e330389755026b13e0bde6405bfee5085d4f877eaa02201faf781cd673055a6KjOrh8eDTWDAr7FB4zoFU3idRBid0SpFgl7C_TzWe3huQGfffWFaWUOobqzNnwbk
107,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),AUTRES SERVICES RELATIFS AUX VÉHICULES PERSONNELS,https://www.anstat.ci/indicateur-details/af15971a3f373235f0b77591a1cbdc6fa2a433e534569a5c1e9591e102a6186aa6d147268428b25c28f162393ca04acc54177a68273b52a4b16447c581cfc086-dzNy8kK5vovZcdjO2le6aCdIC2tTORqeM8_yuSiqEBCAOuinp9V0DeoGJDo5ANt
108,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),TRANSPORT ROUTIER DE PASSAGERS,https://www.anstat.ci/indicateur-details/2a2fd5b5ab5b0c63335b741160d28bd4cd4cba5f8226294b831c1b1d80afd9f4a0abb848c1247f126ca330c8cc6f37dd4fb58f069e1934ae9c4576ea719f2d59Qb4sbZE1fdP4qthfPLcF3c3X7twhwvGWOfRYoR_k27bjAowVFGqveMexFJPpR2VL
109,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),SERVICES POSTAUX,https://www.anstat.ci/indicateur-details/a04ed7db65d990808a9e705e4519093879609e37c6699c1ec870f305cb3ec25581a92ea51c5f87d1f741fdea84f0b714b20cbc4334f0933e514eeede79dab3e4-AB-sVl_NdNaz2n3gkVF3g4MvJGoRvwL_qIvaCuZV1Yr1BVPQpjIWpLi2QKv-RsS
110,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),COMMUNICATION TÉLÉPHONIQUE,https://www.anstat.ci/indicateur-details/de00445a51a86850d53b1febe57c0b9be5f001ba89b6eb9f64b2a496ecf6cca7eb6df772e29e5222a80fa220e3c7a8ed47252879a4a7cb6297824ef87cb0fb54eNSWLmolo-Ersx1WrWKrQxNyA3LHLqZhSpb_d9MxaDMvOIoHnWC4DlY6VJmRzeVY
111,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),FRAIS DE CONNEXION INTERNET ET ASSIMILÉS,https://www.anstat.ci/indicateur-details/e173e08bbb7d8ab65f6fabd087ae312cddc051b857f04eec3a2e824b44e52d407836f18939c4fcb569cd124907e7b714870411845518d09bde4ec189095b41cedmX3ibJTB_ojIkTB1TPKiBn1TWtjJqYXZ-u1OiRcberQ_sQhnpySOvou2_edsPDJ
112,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"APPAREILS DE RÉCEPTION, ENREGISTREMENT ET REPRODUCTION",https://www.anstat.ci/indicateur-details/7bbdff6604e7cca70d73549876874f94af86aa5c167f875934c20da2f379d157e2494a63fca7b3adecacede45104bb06c0d4cb8810e8b14e64c9583c712a8260PnNJ19jP7ud0uiY3VoURcOA-a-gfFge17v9zneg0Cm3WlKgf_WsADlE8oV0W1h-z
113,INDICE HARMONISÉ DES PRIX À LA CONSOMMATION PAR POSTE DE CONSOMMATION (NATIONAL),"PRODUITS POUR JARDINS, PLANTES ET FLEURS, ANIMAUX DE COMPAGNIE ET ARTICLES CONNEXES ET AUTRES SERVICES POUR ANIMAUX DE COMPAGNIE",https://www.anstat.ci/indicateur-details/e3671dfdad3cb2496e566e274143894cb018dfc35bcea7deb0a4f503bf180ced6b16d07f45a61490c36879dd7a63d78f6bee753893dd3958f39d66e2622671c06ssAqHvzNllDn_-0JReBITcqI0JpMYJgf2ZXcZlPLbbGXyu8qubRtwm36UoLPDCD
