annee_fin_couv,mois_fin_couv,annee_deb_couv,valeur,mois_deb_couv,nom_indicateur
2018,4,2018,112.7257372602209,4,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,5,2018,112.7257372602209,5,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,6,2018,112.7257372602209,6,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,7,2018,112.7257372602209,7,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,0,2018,112.7257372602209,0,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,9,2018,112.7257372602209,9,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,10,2018,112.7257372602209,10,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,11,2018,112.7257372602209,11,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2018,0,2018,112.7257372602209,0,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,1,2017,111.3876768068204,1,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,0,2017,114.2439895369114,0,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,3,2017,114.2439895369114,3,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,4,2017,112.868360782794,4,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,5,2017,112.9854311180004,5,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,6,2017,112.9854311180004,6,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,7,2017,112.9583200930052,7,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,0,2017,112.9583200930052,0,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,9,2017,112.9583200930052,9,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,10,2017,112.9583200930052,10,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,11,2017,112.9583200930052,11,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2017,0,2017,112.9583200930052,0,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES
2024,1,2024,121.6945825671264,1,LAIT
2024,0,2024,121.8149926842524,0,LAIT
2024,3,2024,119.6591735312795,3,LAIT
2024,4,2024,121.2486008417583,4,LAIT
2024,5,2024,122.1279571186146,5,LAIT
2024,6,2024,121.6162605908969,6,LAIT
2024,7,2024,121.4942616916997,7,LAIT
2024,0,2024,121.863741869305,0,LAIT
2024,9,2024,121.9308850409998,9,LAIT
2024,10,2024,121.736302939842,10,LAIT
2023,1,2023,118.9251026558674,1,LAIT
2023,0,2023,118.9372292333773,0,LAIT
2023,3,2023,118.8184121303447,3,LAIT
2023,4,2023,119.4641909964212,4,LAIT
2023,5,2023,119.6249745714824,5,LAIT
2023,6,2023,119.9348446035035,6,LAIT
2023,7,2023,120.847325296666,7,LAIT
2023,0,2023,119.1222546618949,0,LAIT
2023,9,2023,120.9151132876056,9,LAIT
2023,10,2023,120.8249905572404,10,LAIT
2023,11,2023,119.9330270615956,11,LAIT
2023,0,2023,120.996288849957,0,LAIT
2022,1,2022,105.8098700320211,1,LAIT
2022,0,2022,107.1484234319081,0,LAIT
2022,3,2022,110.8796477679412,3,LAIT
2022,4,2022,113.895987944999,4,LAIT
2022,5,2022,110.7380862686005,5,LAIT
2022,6,2022,114.0182256545488,6,LAIT
2022,7,2022,114.3535317385571,7,LAIT
2022,0,2022,114.5785458655114,0,LAIT
2022,9,2022,116.2962365793935,9,LAIT
2022,10,2022,113.9321567150122,10,LAIT
2022,11,2022,116.6408344320964,11,LAIT
2022,0,2022,118.21582407233,0,LAIT
2021,1,2021,104.0932115275946,1,LAIT
2021,0,2021,104.7515633829346,0,LAIT
2021,3,2021,104.9207967602185,3,LAIT
2021,4,2021,104.6637238651347,4,LAIT
2021,5,2021,105.0254699566773,5,LAIT
2021,6,2021,103.9947184027124,6,LAIT
2021,7,2021,104.5992766999435,7,LAIT
2021,0,2021,104.5473234130721,0,LAIT
2021,9,2021,104.3715257110567,9,LAIT
2021,10,2021,103.2123978150311,10,LAIT
2021,11,2021,104.4909625164814,11,LAIT
2021,0,2021,105.1023582595592,0,LAIT
2020,1,2020,102.018681484272,1,LAIT
2020,0,2020,102.2718025993596,0,LAIT
2020,3,2020,101.6634281408928,3,LAIT
2020,4,2020,102.2434676963646,4,LAIT
2020,5,2020,101.5501205500094,5,LAIT
2020,6,2020,101.9431211150876,6,LAIT
2020,7,2020,101.9022282915803,7,LAIT
2020,0,2020,102.4600395554718,0,LAIT
2020,9,2020,101.2433998869844,9,LAIT
2020,10,2020,102.6611584102467,10,LAIT
2020,11,2020,101.9562215106423,11,LAIT
2020,0,2020,101.4170484083631,0,LAIT
2019,1,2019,102.32252778301,1,LAIT
2019,0,2019,101.0554040308909,0,LAIT
2019,3,2019,100.8081729139197,3,LAIT
2019,4,2019,99.4402542851761,4,LAIT
2019,5,2019,101.9188211723233,5,LAIT
2019,6,2019,101.8861009606328,6,LAIT
2019,7,2019,101.3878300998305,7,LAIT
2019,0,2019,101.7718,0,LAIT
2019,9,2019,101.2524,9,LAIT
2019,10,2019,100.8439,10,LAIT
2019,11,2019,100.3922188736108,11,LAIT
2019,0,2019,101.9203786023733,0,LAIT
2018,1,2018,98.69595780749668,1,LAIT
2018,0,2018,98.3206536070823,0,LAIT
2018,3,2018,97.17572989263512,3,LAIT
2018,4,2018,95.5368713505368,4,LAIT
2018,5,2018,94.81045582972308,5,LAIT
2018,6,2018,95.9557280090412,6,LAIT
2018,7,2018,95.94469014880389,7,LAIT
2018,0,2018,97.8346261066114,0,LAIT
2018,9,2018,96.0476116029384,9,LAIT
2018,10,2018,100.7945507628555,10,LAIT
2018,11,2018,98.99975889998112,11,LAIT
2018,0,2018,99.92771520060276,0,LAIT
2017,1,2017,98.10597287624786,1,LAIT
2017,0,2017,97.4213844415144,0,LAIT
2017,3,2017,97.04371256357123,3,LAIT
2017,4,2017,96.98827651158408,4,LAIT
2017,5,2017,98.36254661894893,5,LAIT
2017,6,2017,97.97723865134674,6,LAIT
2017,7,2017,97.75585986061404,7,LAIT
2017,0,2017,99.12997174609151,0,LAIT
2017,9,2017,98.238662648333,9,LAIT
2017,10,2017,97.75631192314935,10,LAIT
2017,11,2017,98.7013109813524,11,LAIT
2017,0,2017,97.51550951214918,0,LAIT
2024,1,2024,109.5678320514734,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,0,2024,109.7016918877744,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,3,2024,109.8225501569182,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,4,2024,110.7750612063772,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,5,2024,110.8673388967842,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,6,2024,111.3497516659147,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,7,2024,111.9659553541365,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,0,2024,112.2196761057405,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,9,2024,112.3570368460545,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,10,2024,112.3887014840211,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,1,2023,105.6589946777055,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,0,2023,106.0499704316972,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,3,2023,105.8848728562981,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,4,2023,105.9050561797753,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,5,2023,107.3869367238321,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,6,2023,108.0743879361325,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,7,2023,108.244180958013,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,0,2023,108.6773211117682,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,9,2023,108.8998381306189,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,10,2023,109.3387021037119,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,11,2023,109.3387021037119,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2023,0,2023,109.3387021037119,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,1,2022,102.3111295091662,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,0,2022,102.4444825547014,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,3,2022,102.6172619751626,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,4,2022,102.525659373152,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,5,2022,102.7967711413365,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,6,2022,103.1023004139562,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,7,2022,103.1931933767002,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,0,2022,103.8219929036073,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,9,2022,104.9146481371969,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,10,2022,104.9573211117682,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,11,2022,105.4606800709639,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2022,0,2022,105.4810526315789,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,1,2021,100.8960023654642,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,0,2021,100.9718450620934,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,3,2021,101.6426729745713,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,4,2021,101.6150620934358,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,5,2021,102.5109343583678,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,6,2021,103.3099290360733,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,7,2021,103.3099290360733,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,0,2021,102.4095150798344,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,9,2021,102.4095150798344,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,10,2021,102.4361561206387,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,11,2021,101.6715789473684,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2021,0,2021,102.0382850384388,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,1,2020,99.21591366055588,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,0,2020,99.39448846836191,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,3,2020,99.86121821407453,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,4,2020,100.5473920756949,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,5,2020,100.1462625665287,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,6,2020,100.3251507983442,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,7,2020,101.1762625665287,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,0,2020,100.7160615020698,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,9,2020,101.2777882909521,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,10,2020,100.8799645180367,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,11,2020,102.071478415139,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2020,0,2020,102.4561975162626,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,1,2019,101.0373506800709,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,0,2019,100.1156948551153,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,3,2019,101.3347604967475,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,4,2019,100.7635127143702,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,5,2019,101.3243482717541,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,6,2019,100.7635127143702,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,7,2019,99.41591957421645,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,0,2019,101.712,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,9,2019,101.7067,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,10,2019,101.8203,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,11,2019,100.2279065641632,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2019,0,2019,99.28546422235364,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,1,2018,100.1140981667652,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,0,2018,100.1647959787108,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,3,2018,100.3120993494973,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,4,2018,97.96473684210524,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,5,2018,95.16873447664103,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,6,2018,99.24026611472502,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,7,2018,99.167882909521,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,0,2018,98.59182140745122,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,9,2018,98.91934949733886,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,10,2018,98.91934949733886,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,11,2018,101.3620224719101,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2018,0,2018,100.5840035481963,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,1,2017,97.31636309875812,1,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,0,2017,98.77052631578948,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,3,2017,99.6130573625074,3,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,4,2017,98.30755765819042,4,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,5,2017,98.98978710821996,5,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,6,2017,99.05126552335896,6,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,7,2017,99.99091070372562,7,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,0,2017,99.9776404494382,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,9,2017,99.71133648728564,9,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,10,2017,99.9573743347132,10,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,11,2017,99.64250147841514,11,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2017,0,2017,99.65697811945594,0,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE
2024,1,2024,165.0018948271,1,LEGUMES_FRAIS_EN_FEUILLES
2024,0,2024,160.0382062665842,0,LEGUMES_FRAIS_EN_FEUILLES
2024,3,2024,147.7534060570209,3,LEGUMES_FRAIS_EN_FEUILLES
2024,4,2024,155.4869737198102,4,LEGUMES_FRAIS_EN_FEUILLES
2024,5,2024,165.7255947177608,5,LEGUMES_FRAIS_EN_FEUILLES
2024,6,2024,172.5443246453987,6,LEGUMES_FRAIS_EN_FEUILLES
2024,7,2024,160.560788017296,7,LEGUMES_FRAIS_EN_FEUILLES
2024,0,2024,156.7497060304992,0,LEGUMES_FRAIS_EN_FEUILLES
2024,9,2024,145.4115140685435,9,LEGUMES_FRAIS_EN_FEUILLES
2024,10,2024,137.8226626600658,10,LEGUMES_FRAIS_EN_FEUILLES
2023,1,2023,152.612165999272,1,LEGUMES_FRAIS_EN_FEUILLES
2023,0,2023,143.2949617764835,0,LEGUMES_FRAIS_EN_FEUILLES
2023,3,2023,146.4752202402621,3,LEGUMES_FRAIS_EN_FEUILLES
2023,4,2023,149.9406843829632,4,LEGUMES_FRAIS_EN_FEUILLES
2023,5,2023,140.0312195121952,5,LEGUMES_FRAIS_EN_FEUILLES
2023,6,2023,152.3090061885694,6,LEGUMES_FRAIS_EN_FEUILLES
2023,7,2023,159.1132872224245,7,LEGUMES_FRAIS_EN_FEUILLES
2023,0,2023,157.1425045504186,0,LEGUMES_FRAIS_EN_FEUILLES
2023,9,2023,152.3862323762718,9,LEGUMES_FRAIS_EN_FEUILLES
2023,10,2023,147.0573473028755,10,LEGUMES_FRAIS_EN_FEUILLES
2023,11,2023,145.9800495726434,11,LEGUMES_FRAIS_EN_FEUILLES
2023,0,2023,159.7635127823694,0,LEGUMES_FRAIS_EN_FEUILLES
2022,1,2022,143.0023917000364,1,LEGUMES_FRAIS_EN_FEUILLES
2022,0,2022,152.3421186749181,0,LEGUMES_FRAIS_EN_FEUILLES
2022,3,2022,145.3628831452494,3,LEGUMES_FRAIS_EN_FEUILLES
2022,4,2022,132.5846559883509,4,LEGUMES_FRAIS_EN_FEUILLES
2022,5,2022,128.2343065161995,5,LEGUMES_FRAIS_EN_FEUILLES
2022,6,2022,142.8814561339643,6,LEGUMES_FRAIS_EN_FEUILLES
2022,7,2022,160.0921077539134,7,LEGUMES_FRAIS_EN_FEUILLES
2022,0,2022,149.5055223880597,0,LEGUMES_FRAIS_EN_FEUILLES
2022,9,2022,141.8789261012013,9,LEGUMES_FRAIS_EN_FEUILLES
2022,10,2022,139.1079541317802,10,LEGUMES_FRAIS_EN_FEUILLES
2022,11,2022,147.6850455041864,11,LEGUMES_FRAIS_EN_FEUILLES
2022,0,2022,141.6347579177285,0,LEGUMES_FRAIS_EN_FEUILLES
2021,1,2021,122.0188496541682,1,LEGUMES_FRAIS_EN_FEUILLES
2021,0,2021,132.0049654168184,0,LEGUMES_FRAIS_EN_FEUILLES
2021,3,2021,121.4458099745177,3,LEGUMES_FRAIS_EN_FEUILLES
2021,4,2021,129.4190353112486,4,LEGUMES_FRAIS_EN_FEUILLES
2021,5,2021,135.9345504186385,5,LEGUMES_FRAIS_EN_FEUILLES
2021,6,2021,143.6438441936658,6,LEGUMES_FRAIS_EN_FEUILLES
2021,7,2021,140.087182380779,7,LEGUMES_FRAIS_EN_FEUILLES
2021,0,2021,123.006610848198,0,LEGUMES_FRAIS_EN_FEUILLES
2021,9,2021,120.667793957044,9,LEGUMES_FRAIS_EN_FEUILLES
2021,10,2021,133.3673207135057,10,LEGUMES_FRAIS_EN_FEUILLES
2021,11,2021,138.2449144521296,11,LEGUMES_FRAIS_EN_FEUILLES
2021,0,2021,148.2350455041864,0,LEGUMES_FRAIS_EN_FEUILLES
2020,1,2020,126.2046705496906,1,LEGUMES_FRAIS_EN_FEUILLES
2020,0,2020,127.2442591918457,0,LEGUMES_FRAIS_EN_FEUILLES
2020,3,2020,144.2874663269021,3,LEGUMES_FRAIS_EN_FEUILLES
2020,4,2020,136.3552129595923,4,LEGUMES_FRAIS_EN_FEUILLES
2020,5,2020,132.2632908627594,5,LEGUMES_FRAIS_EN_FEUILLES
2020,6,2020,127.4650891882053,6,LEGUMES_FRAIS_EN_FEUILLES
2020,7,2020,135.0895558791409,7,LEGUMES_FRAIS_EN_FEUILLES
2020,0,2020,122.9077429923553,0,LEGUMES_FRAIS_EN_FEUILLES
2020,9,2020,119.2097815799054,9,LEGUMES_FRAIS_EN_FEUILLES
2020,10,2020,123.5967673825992,10,LEGUMES_FRAIS_EN_FEUILLES
2020,11,2020,125.2089952675646,11,LEGUMES_FRAIS_EN_FEUILLES
2020,0,2020,129.2779905351292,0,LEGUMES_FRAIS_EN_FEUILLES
2019,1,2019,115.2829122679287,1,LEGUMES_FRAIS_EN_FEUILLES
2019,0,2019,115.0661922096833,0,LEGUMES_FRAIS_EN_FEUILLES
2019,3,2019,108.7344812522752,3,LEGUMES_FRAIS_EN_FEUILLES
2019,4,2019,113.5211976701857,4,LEGUMES_FRAIS_EN_FEUILLES
2019,5,2019,110.8913731941213,5,LEGUMES_FRAIS_EN_FEUILLES
2019,6,2019,124.4611612668365,6,LEGUMES_FRAIS_EN_FEUILLES
2019,7,2019,108.1375900982891,7,LEGUMES_FRAIS_EN_FEUILLES
2019,0,2019,115.0206,0,LEGUMES_FRAIS_EN_FEUILLES
2019,9,2019,104.7818,9,LEGUMES_FRAIS_EN_FEUILLES
2019,10,2019,109.6205,10,LEGUMES_FRAIS_EN_FEUILLES
2019,11,2019,121.348245358573,11,LEGUMES_FRAIS_EN_FEUILLES
2019,0,2019,131.0903640334911,0,LEGUMES_FRAIS_EN_FEUILLES
2018,1,2018,115.3376265016382,1,LEGUMES_FRAIS_EN_FEUILLES
2018,0,2018,114.6637677466327,0,LEGUMES_FRAIS_EN_FEUILLES
2018,3,2018,107.1356934838005,3,LEGUMES_FRAIS_EN_FEUILLES
2018,4,2018,110.7341791044776,4,LEGUMES_FRAIS_EN_FEUILLES
2018,5,2018,112.344612304332,5,LEGUMES_FRAIS_EN_FEUILLES
2018,6,2018,110.33,6,LEGUMES_FRAIS_EN_FEUILLES
2018,7,2018,112.8170476883873,7,LEGUMES_FRAIS_EN_FEUILLES
2018,0,2018,110.998572988715,0,LEGUMES_FRAIS_EN_FEUILLES
2018,9,2018,105.4839352020386,9,LEGUMES_FRAIS_EN_FEUILLES
2018,10,2018,109.9723152530033,10,LEGUMES_FRAIS_EN_FEUILLES
2018,11,2018,118.5807826720058,11,LEGUMES_FRAIS_EN_FEUILLES
2018,0,2018,125.4953767746633,0,LEGUMES_FRAIS_EN_FEUILLES
2017,1,2017,113.7286421550783,1,LEGUMES_FRAIS_EN_FEUILLES
2017,0,2017,110.4513178012377,0,LEGUMES_FRAIS_EN_FEUILLES
2017,3,2017,109.5312449945395,3,LEGUMES_FRAIS_EN_FEUILLES
2017,4,2017,112.075802693848,4,LEGUMES_FRAIS_EN_FEUILLES
2017,5,2017,113.685052784856,5,LEGUMES_FRAIS_EN_FEUILLES
2017,6,2017,113.320575536949,6,LEGUMES_FRAIS_EN_FEUILLES
2017,7,2017,116.044630506007,7,LEGUMES_FRAIS_EN_FEUILLES
2017,0,2017,122.5164834364762,0,LEGUMES_FRAIS_EN_FEUILLES
2017,9,2017,113.7133600291227,9,LEGUMES_FRAIS_EN_FEUILLES
2017,10,2017,102.3753440116491,10,LEGUMES_FRAIS_EN_FEUILLES
2017,11,2017,111.2070258463779,11,LEGUMES_FRAIS_EN_FEUILLES
2017,0,2017,114.6475209319257,0,LEGUMES_FRAIS_EN_FEUILLES
2024,1,2024,139.6129750605036,1,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,0,2024,143.5394163403968,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,3,2024,138.930612631653,3,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,4,2024,148.7505808706079,4,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,5,2024,162.6289128994346,5,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,6,2024,172.8223130917952,6,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,7,2024,158.55762576841,7,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,0,2024,144.9057305040382,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,9,2024,130.0414247109963,9,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2024,10,2024,119.7054282396255,10,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,1,2023,136.0338470465359,1,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,0,2023,134.6078113032378,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,3,2023,143.5594650110247,3,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,4,2023,152.9471962399907,4,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,5,2023,156.2825635371939,5,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,6,2023,161.6622026227225,6,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,7,2023,150.3544040849483,7,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,0,2023,139.1954821863758,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,9,2023,131.4549601228821,9,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,10,2023,135.2886916216801,10,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,11,2023,142.1890613359568,11,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2023,0,2023,144.5339030257721,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,1,2022,144.2272565858187,1,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,0,2022,150.1434350702101,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,3,2022,143.4401009632123,3,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,4,2022,141.8270105605199,4,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,5,2022,131.1423627712661,5,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,6,2022,133.1461355460137,6,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,7,2022,135.8463444354184,7,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,0,2022,137.0955053963096,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,9,2022,130.8738679354764,9,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,10,2022,125.5879459208541,10,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,11,2022,126.6106081002669,11,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2022,0,2022,134.8595671347337,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,1,2021,111.0761703609145,1,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,0,2021,115.1835847742834,0,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,3,2021,125.343178600441,3,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,4,2021,127.2308541255657,4,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,5,2021,134.54641754671,5,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,6,2021,138.286942091215,6,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
2021,7,2021,141.7238470465359,7,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE
